id,connectsWith,hasConnectionsWith
60110,[],[]
601737,[],[]
601738,[],[]
601739,[599974],[]
601740,[],[]
601741,[],[]
601742,[],[]
602492,[599477],[]
602493,[599828],[]
602494,[],[]
603247,[],[]
603248,[599808],[]
603249,[],[]
603250,[],[]
603251,[],[]
603252,[],[]
603253,[],[]
604002,[],[]
604003,[],[]
604004,[],[]
604005,[],[]
604006,[],[]
604007,[],[]
604008,[],[]
604009,[],[]
604010,[],[]
604011,[],[]
604012,[],[]
604013,[],[]
604014,[],[]
60402,[],[]
60403,[961881],[]
60404,[],[]
60405,[],[]
60406,[],[]
60407,[],[]
60408,[],[]
60409,[],[]
60410,[],[]
60411,[],[]
60412,[],[]
60413,[],[]
60414,[],[]
60415,[],[]
60416,[],[]
60417,[],[]
60418,[],[]
60419,[],[]
60420,[],[]
60421,[],[]
60422,[],[]
60423,[],[]
60424,[],[]
60425,[],[]
60426,[],[]
60427,[],[]
60428,[],[]
60429,[],[]
60430,[],[]
60431,[],[]
60432,[],[]
60433,[],[]
60434,[],[]
60435,[],[]
60436,[],[]
60437,[],[]
60438,[961882],[]
60439,[],[]
60440,[],[]
60441,[],[]
60442,[],[]
60443,[],[]
60444,[],[]
60445,[],[]
60446,[],[]
60447,[],[]
60448,[],[]
60450,[],[]
60451,[],[]
60452,[],[]
60453,[],[]
60454,[],[]
60455,[],[]
60456,[],[]
60457,[],[]
60458,[],[]
60459,[],[]
60460,[],[]
60461,[],[]
60462,[],[]
60463,[],[]
60464,[],[]
60465,[],[]
60466,[],[]
60467,[],[]
60468,[],[]
60469,[],[]
60470,[],[]
60471,[],[]
60473,[],[]
60474,[],[]
60475,[],[]
604757,[],[]
604758,[599830],[]
60476,[],[]
60477,[],[]
60478,[],[]
60479,[],[]
60480,[],[]
60481,[60058],[]
60482,[],[]
60483,[],[]
60484,[],[]
60485,[],[]
60486,[],[]
60487,[],[]
60488,[59886],[]
60489,[],[]
60490,[],[]
60492,[],[]
60493,[],[]
60494,[],[]
60495,[],[]
60496,[],[]
60497,[],[]
60498,[],[]
60499,[59982],[]
60500,[],[]
60501,[],[]
60502,[],[]
60503,[],[]
60504,[],[]
60505,[],[]
60506,[],[]
60508,[],[]
60509,[],[]
60510,[],[]
60511,[],[]
60513,[],[]
60514,[],[]
60515,[],[]
60516,[],[]
60517,[],[]
60518,[],[]
60519,[59830],[]
60520,[],[]
60521,[],[]
60523,[],[]
60524,[],[]
60526,[],[]
60527,[60058],[]
60528,[],[]
60529,[],[]
60530,[],[]
60531,[],[]
60533,[],[]
60534,[],[]
60535,[],[]
60536,[],[]
60537,[],[]
60538,[],[]
60539,[],[]
60540,[],[]
60541,[],[]
60542,[],[]
60543,[],[]
60544,[],[]
60546,[],[]
60547,[],[]
60548,[],[]
60549,[],[]
60550,[],[]
60551,[],[]
605512,[],[]
60552,[],[]
60553,[],[]
60554,[],[]
60556,[],[]
60557,[],[]
60558,[],[]
60559,[],[]
60560,[],[]
60562,[],[]
60563,[],[]
60564,[],[]
60565,[],[]
60566,[],[]
60567,[60058],[]
60568,[],[]
60569,[],[]
60570,[],[]
60571,[],[]
60572,[],[]
60573,[],[]
60574,[],[]
60575,[],[]
60576,[60058],[]
60577,[],[]
60578,[],[]
60579,[],[]
60580,[],[]
60581,[],[]
60582,[],[]
60584,[],[]
60585,[],[]
60586,[],[]
60587,[],[]
60588,[],[]
60589,[],[]
60590,[],[]
60591,[],[]
60592,[],[]
60593,[],[]
60594,[],[]
60596,[],[]
60597,[],[]
60598,[],[]
60599,[],[]
60600,[],[]
60601,[],[]
60602,[],[]
60603,[],[]
60604,[],[]
60606,[],[]
60607,[],[]
60608,[],[]
60609,[],[]
60610,[],[]
60611,[],[]
60612,[60058],[]
60613,[60058],[]
60614,[],[]
60615,[],[]
60617,[],[]
60618,[60058],[]
60619,[],[]
60620,[],[]
60621,[],[]
60622,[],[]
60623,[],[]
60624,[],[]
60625,[],[]
60626,[],[]
606267,[],[]
606268,[],[]
606269,[],[]
60627,[],[]
606270,[],[]
606271,[],[]
606272,[],[]
606273,[],[]
606274,[599868],[]
606275,[],[]
606276,[],[]
606278,[],[]
606279,[],[]
60628,[60058],[]
606281,[],[]
606282,[],[]
606283,[],[]
606284,[],[]
606286,[],[]
606287,[599808],[]
606288,[],[]
606289,[],[]
60629,[],[]
606292,[],[]
606293,[],[]
606294,[],[]
606296,[],[]
606297,[],[]
606298,[],[]
606299,[],[]
60630,[],[]
606300,[],[]
606302,[],[]
606303,[],[]
606304,[],[]
606305,[],[]
606306,[],[]
606307,[],[]
606308,[],[]
606309,[],[]
60631,[],[]
606311,[],[]
606313,[],[]
606314,[],[]
606315,[],[]
606316,[],[]
606317,[],[]
606318,[],[]
606319,[],[]
60632,[],[]
606320,[],[]
606321,[],[]
606322,[],[]
606323,[],[]
606324,[],[]
606326,[],[]
606327,[],[]
606328,[],[]
606329,[],[]
60633,[],[]
606330,[],[]
606331,[],[]
606333,[],[]
606334,[],[]
606335,[],[]
606336,[],[]
606337,[],[]
606339,[],[]
60634,[],[]
606340,[],[]
606341,[],[]
606342,[],[]
606343,[],[]
606344,[],[]
606346,[],[]
606347,[],[]
606349,[],[]
60635,[],[]
606350,[],[]
606351,[],[]
606352,[],[]
606353,[],[]
606354,[],[]
606355,[],[]
606356,[],[]
606357,[],[]
606358,[],[]
606359,[],[]
60636,[],[]
606360,[],[]
606362,[],[]
606364,[],[]
606365,[],[]
606366,[],[]
606368,[],[]
606369,[599801],[]
60637,[],[]
606370,[],[]
606371,[],[]
606372,[],[]
606373,[],[]
606374,[],[]
606375,[],[]
606377,[],[]
60638,[],[]
60639,[],[]
60640,[],[]
60641,[],[]
60642,[],[]
60643,[],[]
60644,[],[]
60645,[],[]
60646,[],[]
60648,[],[]
60649,[],[]
60650,[],[]
60651,[],[]
60652,[],[]
60653,[],[]
60654,[],[]
60656,[],[]
60657,[],[]
60658,[],[]
60659,[],[]
60660,[],[]
60661,[],[]
60662,[],[]
60663,[],[]
60664,[],[]
60665,[],[]
60666,[],[]
60667,[],[]
60668,[],[]
60669,[],[]
60670,[],[]
60671,[],[]
60672,[],[]
60673,[],[]
60674,[],[]
60675,[],[]
60676,[59844],[]
60677,[],[]
60678,[],[]
60679,[],[]
60680,[],[]
60681,[],[]
60682,[],[]
60683,[],[]
60684,[],[]
60685,[],[]
60686,[],[]
60687,[],[]
60688,[],[]
60689,[],[]
60690,[],[]
60691,[],[]
60692,[],[]
60693,[],[]
60694,[],[]
60695,[],[]
60696,[],[]
60697,[],[]
60698,[],[]
60699,[],[]
60700,[],[]
60701,[],[]
607022,[],[]
60703,[],[]
60704,[],[]
60705,[],[]
60706,[],[]
60708,[60058],[]
60710,[],[]
60711,[],[]
60713,[],[]
60714,[],[]
60716,[],[]
60717,[],[]
609287,[],[]
609288,[],[]
609289,[],[]
609290,[],[]
609291,[],[]
609292,[837],[439057572]
609293,[],[]
609294,[],[]
609295,[],[]
609296,[],[]
609297,[],[]
609298,[],[]
609299,[],[]
609300,[],[]
609301,[],[]
609302,[],[]
609304,[],[]
609305,[],[]
609306,[],[]
609307,[33128252],[610042]
609310,[],[]
609311,[],[903224682]
609312,[],[]
609314,[],[]
609315,[],[]
609316,[],[]
609317,[],[]
609318,[],[]
609320,[],[]
609321,[],[]
609322,[],[]
609323,[],[]
609324,[],[]
609325,[],[]
609326,[],[]
609327,[],[]
609329,[],[]
609330,[],[]
609332,[],[]
609333,[],[]
609335,[],[]
609336,[],[]
609337,[],[]
609339,[],[]
609341,[],[]
609342,[],[]
609343,[],[]
609344,[],[]
609345,[],[]
609349,[],[]
609351,[],[]
609352,[],[]
609353,[],[]
609354,[],[]
609357,[],[]
609358,[],[]
609359,[],[]
609360,[],[]
609361,[550701],[]
609362,[],[]
609363,[],[]
609364,[],[]
609365,[],[]
609366,[],[]
609367,[511363],[610803]
609368,[],[]
609370,[],[]
609371,[],[]
609372,[],[]
609373,[],[]
609374,[],[]
609375,[],[]
609376,[],[]
609377,[],[]
609378,[],[]
609382,[],[]
609384,[],[]
609385,[],[]
609386,[],[]
609388,[],[]
609389,[],[]
609390,[],[]
609391,[],[]
609393,[511406],[434885832]
609395,[],[]
609396,[],[]
609397,[],[]
609398,[],[]
609399,[],[]
609400,[],[]
609401,[],[]
609403,[],[]
609404,[],[]
609405,[],[]
609406,[],[]
609407,[],[]
609408,[],[]
609409,[],[]
609410,[],[]
609412,[],[]
609413,[],[]
609414,[],[]
609415,[],[]
609416,[],[]
609420,[511363],[]
609421,[],[]
609422,[],[]
609423,[],[]
609424,[],[]
609425,[],[]
609426,[],[614691]
609427,[],[]
609428,[],[]
609429,[],[]
609430,[],[]
609431,[],[]
609433,[],[]
609435,[],[]
609436,[],[]
609437,[],[]
609438,[],[]
609439,[],[]
609441,[],[]
609442,[],[]
609443,[],[]
609444,[511363],[]
609445,[],[]
609447,[],[]
609448,[],[]
609449,[],[]
609450,[],[]
609451,[],[]
609452,[],[]
609453,[],[]
609457,[],[]
609458,[],[]
609459,[],[]
609460,[],[]
609461,[],[]
609462,[],[]
609464,[],[]
609465,[],[]
609466,[],[]
609467,[],[]
609468,[],[]
609469,[],[]
609470,[],[]
609471,[],[]
609472,[],[]
609473,[609548],[]
609475,[],[]
609476,[],[]
609477,[],[]
609478,[],[]
609479,[],[]
609481,[],[]
609483,[],[]
609484,[511363],[]
609485,[],[]
609487,[],[]
609488,[],[]
609489,[],[]
609490,[],[]
609492,[],[]
609493,[],[]
609494,[],[]
609495,[],[]
609496,[],[217982522]
609497,[],[]
609499,[],[]
609500,[],[]
609501,[],[]
609502,[],[]
609503,[],[]
609504,[],[]
609505,[],[]
609506,[],[]
609507,[],[]
609508,[],[]
609509,[],[]
609511,[],[]
609513,[],[]
609517,[],[]
609518,[],[]
609520,[],[]
609521,[],[]
609522,[],[]
609523,[],[]
609524,[],[]
609525,[],[]
609526,[],[]
609527,[],[]
609528,[],[]
609529,[],[]
609530,[],[]
609531,[],[]
609532,[],[]
609533,[],[]
609534,[],[]
609535,[],[]
609536,[],[]
609537,[],[]
609538,[],[]
609540,[],[]
609541,[],[]
609542,[],[]
609543,[],[]
609544,[],[]
609546,[],[]
609547,[],[]
609548,[],[609473]
609549,[],[]
609550,[550701],[550491]
609552,[],[]
609553,[],[]
609554,[],[]
609555,[],[]
609556,[],[]
609557,[],[]
609558,[],[]
609559,[],[]
609560,[],[]
609561,[],[]
609562,[],[]
609563,[],[]
609564,[],[]
609569,[],[]
609570,[],[]
609572,[],[]
609573,[],[]
609574,[],[]
609575,[],[]
609577,[],[]
609578,[],[]
609579,[],[]
609580,[],[]
609581,[],[]
609582,[],[]
609583,[],[]
609584,[],[]
609585,[],[]
609586,[],[]
609587,[],[]
609588,[],[]
609589,[],[]
609590,[],[]
609592,[],[]
609593,[],[]
610042,[609307],[]
610797,[],[]
610798,[],[]
610799,[],[]
610800,[],[]
610801,[],[]
610802,[],[]
610803,[609367],[]
610804,[],[]
610805,[],[]
610806,[],[]
610807,[],[]
610808,[],[]
610809,[],[610042]
611552,[],[]
612307,[],[]
612308,[],[]
612309,[],[]
612310,[],[]
612311,[],[]
612312,[],[]
612313,[],[]
612314,[],[]
612315,[],[]
612316,[],[]
612317,[],[]
612318,[],[]
612319,[],[]
612320,[],[]
612321,[],[]
612322,[],[]
612323,[],[]
612324,[],[]
612325,[],[]
612326,[],[]
612327,[],[]
612328,[],[]
612329,[],[]
612330,[],[]
612331,[],[]
613062,[],[]
614572,[],[]
614573,[],[]
614574,[],[]
614575,[],[]
614576,[],[]
614577,[],[511406]
614578,[],[]
614579,[],[]
614580,[],[]
614581,[],[]
614582,[],[]
614583,[],[]
614584,[],[]
614585,[],[]
614586,[],[]
614587,[],[]
614588,[],[]
614589,[],[]
614590,[],[]
614591,[],[]
614592,[],[]
614593,[],[]
614594,[],[]
614595,[],[]
614596,[],[]
614597,[],[]
614598,[],[]
614599,[],[]
614600,[],[]
614601,[],[]
614602,[],[]
614603,[],[]
614604,[],[]
614605,[],[]
614606,[],[]
614607,[],[]
614608,[],[]
614609,[],[]
614610,[],[]
614611,[],[]
614612,[],[]
614613,[],[]
614614,[],[]
614615,[],[]
614617,[],[]
614618,[],[]
614619,[],[]
614620,[],[]
614621,[],[]
614622,[],[]
614624,[],[]
614625,[],[]
614626,[],[]
614627,[],[]
614628,[],[]
614629,[],[]
614630,[],[]
614631,[],[]
614632,[],[]
614634,[],[]
614635,[],[]
614636,[],[]
614638,[],[]
614639,[],[]
614640,[],[]
614642,[],[]
614643,[],[]
614644,[],[]
614645,[],[]
614647,[],[]
614648,[],[]
614649,[],[]
614650,[],[]
614651,[],[]
614652,[],[]
614653,[],[]
614654,[],[]
614655,[],[]
614656,[],[]
614657,[],[]
614659,[],[]
614660,[],[]
614661,[],[]
614662,[],[]
614663,[],[]
614664,[],[]
614665,[],[]
614666,[],[]
614667,[],[]
614669,[],[]
614670,[],[]
614672,[],[]
614673,[],[]
614674,[],[]
614675,[],[]
614676,[],[]
614677,[],[]
614678,[],[]
614679,[],[]
614681,[],[]
614682,[],[]
614683,[],[]
614684,[],[]
614685,[],[]
614686,[],[]
614687,[],[]
614688,[],[]
614689,[],[]
614690,[],[]
614691,[609426],[]
614692,[],[]
614693,[],[]
614694,[],[]
614695,[],[]
614696,[],[]
614697,[],[]
614698,[],[]
614699,[],[]
614700,[],[]
614701,[],[]
614702,[],[]
614703,[],[]
614704,[],[]
614705,[],[]
614706,[609426],[614691]
614707,[],[]
614708,[],[]
614709,[],[]
614712,[],[]
614713,[],[]
614714,[],[]
614715,[],[]
614716,[],[]
614717,[],[]
614718,[],[]
614719,[],[]
614720,[],[]
614721,[],[]
614722,[],[]
614724,[],[]
614725,[],[]
614726,[],[]
614727,[],[]
614728,[],[]
614729,[],[]
614730,[],[]
614731,[],[]
614732,[],[]
614733,[],[]
614734,[],[]
614735,[],[]
614736,[],[]
614737,[],[]
614738,[],[]
614740,[],[]
614741,[],[]
614742,[],[]
614743,[],[]
614744,[],[]
614745,[],[]
614746,[],[]
614747,[],[]
614748,[],[]
614749,[],[]
614750,[],[]
614751,[],[]
614752,[],[]
614753,[],[]
614754,[],[]
614755,[],[]
614756,[],[]
614757,[],[]
614758,[],[]
614759,[],[]
614760,[],[]
614761,[],[]
614763,[],[]
614764,[],[]
614765,[],[]
614766,[],[]
614767,[],[]
614768,[],[]
614769,[],[]
614770,[],[]
614771,[],[]
614772,[],[]
614773,[],[]
614774,[],[]
614775,[],[]
614777,[],[]
614778,[],[]
614780,[],[]
614781,[],[]
614782,[],[]
614783,[],[]
614784,[],[]
614785,[],[]
614786,[],[]
614787,[],[]
614788,[],[]
614789,[],[]
614790,[],[]
614791,[],[]
614793,[],[]
614794,[],[]
614795,[],[]
614796,[],[]
614797,[],[]
614798,[],[]
614799,[],[]
614800,[],[]
614801,[],[]
614802,[],[]
614803,[],[]
614804,[],[]
614805,[],[]
794388242,[697725],[]
794388243,[678006],[]
494216807,[472014],[]
849534583,[472014],[]
421744881,[472014],[]
633220627,[206957389],[99738107]
498682961,[],[]
24562218,[893936],[]
62447763,[247838452],[]
765669846,[],[]
765669847,[894006],[464138294]
240863307,[],[]
247838452,[],[]
226923926,[],[]
226923927,[],[]
462550377,[],[]
462550378,[],[]
765136701,[737328394],[675229373]
406510719,[217027],[99748628]
339709658,[],[]
733910291,[],[]
626129075,[],[]
966705384,[],[]
766723266,[570182],[]
867317580,[452369],[]
643029512,[403292],[]
957561489,[403292],[]
357303540,[],[]
307322303,[423080],[]
34221419,[],[]
164195342,[],[]
133411593,[837],[]
641775077,[874609],[]
142376597,[],[]
483627781,[403253],[]
483627782,[],[]
215749623,[668331],[]
372376094,[373778],[]
507729266,[],[383609]
534380454,[432900],[]
784987444,[587835546],[]
243709573,[],[]
348167893,[971886],[]
102529957,[442847],[]
450971682,[],[]
269449175,[550944],[]
122408432,[687928],[]
104777481,[540591],[]
104777482,[570028],[]
710864305,[],[]
950859523,[],[]
825074423,[756659],[]
492108154,[],[]
687529965,[236443],[]
334578,[],[]
334579,[],[]
334580,[],[]
334581,[],[]
334583,[],[]
334584,[],[]
334586,[],[]
334588,[305120],[]
334590,[],[]
334591,[],[]
334592,[],[]
334593,[],[]
334594,[],[]
334599,[],[]
334600,[],[]
334602,[],[336741]
334604,[],[]
334605,[],[]
334608,[],[]
334609,[],[]
334612,[],[]
334613,[],[]
334615,[],[]
334616,[],[]
334617,[],[]
334618,[],[]
334619,[],[]
334622,[],[]
334623,[],[]
334627,[],[]
334628,[],[]
334629,[],[]
334631,[],[]
334632,[],[]
334634,[],[]
334635,[],[]
334636,[],[335227]
334641,[],[]
334643,[],[]
334645,[],[]
334646,[],[]
334653,[],[]
334654,[],[]
334656,[],[]
334657,[],[]
334659,[],[338300]
334660,[],[]
334661,[],[]
334662,[],[]
334663,[],[]
334666,[],[]
334668,[],[]
334669,[],[]
334670,[],[]
335222,[],[]
335223,[],[]
335224,[],[]
335225,[334536],[183817911]
335226,[334570],[183817910]
335227,[334636],[183817909]
335228,[],[]
335977,[],[]
336732,[],[]
336733,[],[]
336734,[],[]
336735,[],[]
336736,[],[]
336737,[],[]
336738,[],[]
336739,[],[]
336740,[],[]
336741,[334602],[]
336742,[],[]
336743,[],[]
336744,[],[]
336745,[],[]
336746,[],[]
337487,[],[]
337488,[],[]
337489,[],[]
337490,[],[]
337492,[],[]
337493,[],[]
337494,[],[]
337495,[],[]
337496,[],[]
337497,[],[]
337498,[],[]
337499,[],[]
337501,[],[]
337502,[],[]
337503,[],[]
337504,[],[]
337505,[],[]
337506,[],[]
337507,[],[]
337508,[],[]
337509,[],[]
337510,[],[]
337511,[],[]
337512,[],[]
337513,[],[]
337514,[],[]
337515,[],[]
337516,[],[]
337518,[],[]
337519,[],[]
337520,[],[]
337521,[],[]
337522,[],[]
337523,[],[]
337524,[],[]
337525,[],[]
337526,[],[]
337527,[],[]
337529,[],[]
337530,[],[]
337531,[],[]
337532,[],[]
338242,[],[]
338243,[],[]
338244,[],[]
338245,[],[]
338246,[],[]
338247,[],[]
338248,[],[]
338249,[],[]
338250,[],[]
338251,[],[]
338252,[],[]
338253,[],[]
338255,[],[]
338256,[],[]
338257,[],[]
338259,[],[]
338260,[],[]
338262,[],[]
338264,[],[]
338265,[],[]
338268,[],[]
338272,[],[]
338273,[],[]
338274,[],[]
338276,[],[]
338277,[],[]
338279,[],[]
338280,[],[]
338281,[],[]
338282,[],[]
338283,[],[]
338285,[],[]
338286,[],[]
338288,[],[]
338291,[],[]
338292,[],[]
338293,[],[]
338294,[],[]
338295,[],[]
338297,[],[]
338298,[],[]
338299,[],[]
338300,[334659],[]
338301,[],[]
338302,[],[]
338304,[],[]
338305,[],[]
338306,[],[]
338307,[],[]
344282,[],[]
344283,[],[]
344284,[],[]
344285,[],[]
344286,[],[]
344287,[],[]
344289,[],[]
344290,[],[]
344291,[],[]
344292,[],[]
344293,[],[]
344294,[],[]
344295,[],[]
344296,[],[]
344297,[],[]
344298,[],[]
344299,[],[]
344300,[],[]
344301,[],[]
344302,[],[]
344303,[],[]
344304,[],[]
344305,[],[]
344306,[],[]
344308,[],[]
344309,[],[]
344310,[],[]
344311,[],[]
344312,[],[]
344313,[],[]
344314,[],[]
344315,[],[]
344316,[],[]
344317,[],[]
344318,[],[]
344319,[],[]
344320,[],[]
344321,[],[]
344322,[],[]
344323,[],[]
344324,[],[]
344325,[],[]
344326,[],[]
344327,[],[]
344328,[],[]
344329,[],[]
344330,[],[]
344332,[],[]
344333,[],[]
344334,[],[]
344335,[],[]
344336,[],[]
344337,[],[]
344338,[],[]
344339,[],[]
344340,[],[]
344341,[],[630398335]
344342,[],[]
344343,[],[]
344344,[],[]
344346,[],[]
344347,[],[]
344348,[],[]
344350,[],[]
344351,[],[]
344352,[],[]
344354,[],[]
344356,[],[]
344357,[],[]
344358,[],[]
344359,[],[]
344360,[],[]
344361,[],[]
344362,[],[]
344363,[],[]
344364,[],[]
344365,[],[]
344366,[],[]
344367,[],[]
344368,[],[]
344369,[],[]
344370,[],[]
344371,[],[]
344372,[],[]
344373,[],[]
344374,[],[]
344375,[],[]
344376,[],[157793747]
344377,[],[]
344378,[],[]
344379,[],[]
344380,[],[]
344381,[],[]
344382,[],[]
344383,[],[]
344385,[],[]
344386,[],[]
344387,[],[]
344388,[],[]
344390,[],[]
344391,[],[]
344392,[],[]
344393,[],[]
344394,[],[]
344395,[],[]
344396,[],[]
344397,[],[]
344398,[],[]
344399,[],[]
344400,[],[]
344401,[],[]
344402,[],[]
344403,[],[]
344404,[],[]
344405,[],[]
344406,[],[]
344407,[],[]
344408,[],[]
344409,[],[]
344411,[],[]
344412,[],[]
344413,[],[]
344414,[],[]
344415,[],[]
344416,[],[]
344417,[],[]
344418,[],[]
344420,[],[363931]
344423,[],[]
344424,[],[]
344425,[],[]
344428,[],[364021]
344429,[],[]
344430,[],[]
344431,[],[]
344432,[],[]
344433,[],[]
344434,[],[]
344435,[],[]
344436,[],[]
344437,[],[]
344438,[],[]
344439,[344440],[]
344440,[],[344519]
344441,[],[]
344442,[],[]
344443,[],[]
344444,[],[]
344445,[],[]
344446,[],[]
344448,[],[133229241]
344449,[],[]
344450,[],[]
344451,[],[]
344452,[],[]
344453,[],[]
344454,[],[]
344456,[],[680190213]
344458,[],[]
344459,[],[]
344460,[],[]
344461,[],[]
344462,[],[]
344464,[],[]
344466,[],[]
344467,[],[]
344468,[],[]
344469,[],[]
344470,[],[]
344471,[],[]
344472,[],[]
344475,[],[]
344477,[],[]
344478,[],[]
344479,[],[]
344480,[],[]
344481,[],[]
344482,[],[]
344483,[],[]
344484,[],[]
344485,[],[]
344486,[],[]
344487,[],[]
344488,[],[]
344489,[],[]
344490,[],[]
344491,[],[]
344492,[],[344496]
344494,[],[]
344495,[],[]
344496,[344492],[]
344497,[],[]
344498,[],[]
344499,[],[]
344500,[],[]
344501,[],[]
344502,[],[]
344503,[],[]
344504,[],[]
344505,[],[]
344506,[],[]
344507,[],[]
344508,[],[]
344509,[],[]
344510,[],[]
344511,[],[]
344512,[],[]
344513,[],[]
344514,[],[]
344515,[],[]
344516,[],[]
344517,[],[]
344518,[],[]
344519,[344440],[]
344520,[344522],[]
344521,[],[]
344522,[],[344520]
344524,[],[]
344525,[],[]
344526,[],[]
344528,[],[]
344529,[],[]
344531,[],[]
344532,[],[]
344533,[],[]
344535,[],[]
344536,[],[]
344539,[],[]
344542,[],[]
344543,[],[]
344544,[],[]
344545,[],[]
344546,[],[]
344547,[],[]
344548,[],[]
344549,[],[]
344550,[],[]
344551,[],[]
344552,[],[]
344553,[],[]
344554,[],[]
344555,[],[]
344556,[],[]
344557,[],[]
344558,[],[]
344559,[],[]
344560,[],[]
344561,[],[]
344562,[],[]
344563,[],[]
344564,[],[]
344565,[],[]
344566,[],[]
344567,[],[]
344569,[],[]
344570,[],[]
344571,[],[]
344572,[],[]
344573,[344448],[]
344574,[],[]
344576,[],[]
345037,[],[]
345038,[344282],[]
345792,[],[]
346547,[344522],[]
346548,[],[]
346549,[],[]
346550,[],[]
346551,[],[]
346552,[],[]
346553,[],[]
347302,[],[]
347303,[],[]
347304,[],[]
347305,[],[]
348057,[],[]
348058,[],[]
348059,[],[]
348060,[],[]
348061,[],[]
348062,[],[]
348063,[],[]
348064,[],[]
348065,[],[]
348066,[],[]
348067,[],[]
549355650,[],[]
71706222,[462489],[]
686550284,[],[]
53735136,[403292],[]
43612993,[433032],[]
658295679,[433032],[]
11924821,[433032],[135433596]
11924822,[432900],[413097]
11924823,[433032],[]
752122699,[423025],[]
310265136,[423025],[]
792532423,[],[]
491855883,[],[79439]
82519025,[],[89143]
589166546,[373732],[]
889074702,[],[]
869993028,[],[]
826976465,[462311],[]
814491445,[],[]
93042695,[],[432830]
889101791,[502866838],[]
253933600,[],[]
842845453,[],[]
842845454,[],[]
103565779,[373778],[]
63806066,[56567730],[976164504]
55302071,[423025],[]
37452547,[],[]
795363785,[462489],[]
112340551,[],[303733349]
322920273,[],[]
490043590,[],[]
570403,[560353],[570402]
570406,[],[570561]
570407,[1043],[570379]
570408,[],[570743]
570409,[],[573208]
570410,[],[]
570413,[],[]
570414,[],[]
570415,[570028],[]
570416,[],[]
570417,[],[]
570418,[],[]
570420,[],[660349526]
570421,[],[]
570422,[],[]
570423,[570754],[87367171]
570424,[],[573086]
570426,[],[]
570427,[],[]
570428,[],[]
570429,[],[]
570431,[],[]
570433,[],[]
570434,[],[]
570435,[],[]
570436,[],[]
570437,[],[901991632]
570438,[],[]
570439,[],[]
570440,[],[]
570441,[570502],[570764]
570442,[],[]
570443,[],[]
570444,[570102],[]
570445,[],[]
570446,[],[]
570447,[],[]
570449,[],[573551]
570450,[570102],[]
570451,[],[]
570452,[],[]
570453,[],[]
570454,[],[]
570455,[570577],[]
570457,[],[]
570458,[],[]
570459,[],[]
570461,[],[]
570462,[540775],[]
570463,[],[]
570464,[],[]
570465,[],[]
570467,[],[]
570468,[],[]
570469,[],[]
570470,[],[]
570471,[],[]
570473,[],[]
570474,[570475],[528335956]
570475,[560221],[570692]
570476,[],[]
570477,[570723],[]
570478,[],[]
570479,[570480],[435916987]
570480,[],[570479]
570481,[],[]
570482,[],[]
570483,[570577],[]
570484,[],[]
570485,[],[]
570486,[],[]
570487,[570577],[]
570488,[],[]
570491,[570104],[661894078]
570492,[],[]
570494,[],[]
570495,[560221],[570577]
570496,[],[]
570498,[],[]
570500,[],[]
570501,[],[]
570502,[570185],[570441]
570503,[],[]
570504,[],[301013826]
570505,[],[]
570506,[],[]
570507,[],[]
570508,[],[]
570509,[],[]
570510,[],[]
570511,[],[]
570518,[],[]
570519,[],[]
570523,[],[]
570524,[],[]
570525,[],[]
570527,[],[]
570528,[],[]
570529,[],[]
570530,[570102],[]
570531,[],[584889481]
570532,[],[]
570533,[],[]
570534,[],[]
570535,[570102],[]
570536,[],[]
570537,[],[]
570540,[570577],[]
570543,[],[]
570545,[],[]
570546,[570475],[]
570548,[],[]
570550,[],[]
570551,[570123],[570733]
570552,[],[]
570555,[570577],[]
570556,[570577],[570555]
570557,[],[]
570558,[],[]
570559,[],[]
570561,[570406],[]
570562,[],[]
570563,[],[]
570564,[],[]
570565,[],[]
